Country Name,Country Code,Series Name,Series Code,2015 [YR2015]
Mozambique,MOZ,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,-6.56872726165313
Mozambique,MOZ,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,-9.61355760468994
Mozambique,MOZ,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,9.49676356335656
Mozambique,MOZ,Gross savings (% of GDP),NY.GNS.ICTR.ZS,12.6635861187392
Mozambique,MOZ,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,12.9037071845292
Mozambique,MOZ,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,41.2491267372007
Mozambique,MOZ,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,..
Mozambique,MOZ,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1354.39190614205
Myanmar,MMR,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,25.4339551527009
Myanmar,MMR,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,28.8415619780998
Myanmar,MMR,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,31.7702194415291
Myanmar,MMR,Gross savings (% of GDP),NY.GNS.ICTR.ZS,31.3334204840025
Myanmar,MMR,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,32.4105259241137
Myanmar,MMR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,34.5905104475229
Myanmar,MMR,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,6.19567286700959
Myanmar,MMR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,5372.24116093082
Namibia,NAM,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,4.39771414276226
Namibia,NAM,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,4.36382969273826
Namibia,NAM,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,3.53748970188707
Namibia,NAM,Gross savings (% of GDP),NY.GNS.ICTR.ZS,15.0860852634657
Namibia,NAM,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,15.1549961057664
Namibia,NAM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,33.8551587585902
Namibia,NAM,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,6.04054993333278
Namibia,NAM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,11160.3796375995
Nauru,NRU,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..
Nauru,NRU,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,..
Nauru,NRU,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,..
Nauru,NRU,Gross savings (% of GDP),NY.GNS.ICTR.ZS,..
Nauru,NRU,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,..
Nauru,NRU,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
Nauru,NRU,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,..
Nauru,NRU,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,13104.4803663974
Nepal,NPL,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,39.6997477141144
Nepal,NPL,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,38.573390330515
Nepal,NPL,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,9.20608358008082
Nepal,NPL,Gross savings (% of GDP),NY.GNS.ICTR.ZS,46.141741321513
Nepal,NPL,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,45.4117402298024
Nepal,NPL,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,39.0574709024527
Nepal,NPL,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,4.15106486487628
Nepal,NPL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2621.76657505155
Netherlands,NLD,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,15.713895517494
Netherlands,NLD,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,11.9685163951697
Netherlands,NLD,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,29.9761741892848
Netherlands,NLD,Gross savings (% of GDP),NY.GNS.ICTR.ZS,28.7731154507623
Netherlands,NLD,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,28.7510732168582
Netherlands,NLD,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,22.4749568120949
Netherlands,NLD,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,1.3822442681029
Netherlands,NLD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,50302.0677470128
New Caledonia,NCL,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..
New Caledonia,NCL,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,..
New Caledonia,NCL,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,..
New Caledonia,NCL,Gross savings (% of GDP),NY.GNS.ICTR.ZS,..
New Caledonia,NCL,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,..
New Caledonia,NCL,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
New Caledonia,NCL,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,..
New Caledonia,NCL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..
New Zealand,NZL,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,12.7910135728719
New Zealand,NZL,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,6.72625077325581
New Zealand,NZL,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,24.133846492885
New Zealand,NZL,Gross savings (% of GDP),NY.GNS.ICTR.ZS,20.638305922565
New Zealand,NZL,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,21.3585597133123
New Zealand,NZL,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,23.1968580783277
New Zealand,NZL,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,1.90249814662101
New Zealand,NZL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,37475.1783595906
Nicaragua,NIC,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,14.6358624134405
Nicaragua,NIC,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,14.3358832229622
Nicaragua,NIC,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,15.4497896217217
Nicaragua,NIC,Gross savings (% of GDP),NY.GNS.ICTR.ZS,24.6115926627879
Nicaragua,NIC,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,25.2972450134887
Nicaragua,NIC,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,33.4764615035073
Nicaragua,NIC,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,2.37854860557884
Nicaragua,NIC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,5174.97212280321
Niger,NER,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,5.87458092830488
Niger,NER,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,13.5631815739563
Niger,NER,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,16.1356802688102
Niger,NER,Gross savings (% of GDP),NY.GNS.ICTR.ZS,18.129110118499
Niger,NER,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,18.5216724593
Niger,NER,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,38.7122073533938
Niger,NER,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,..
Niger,NER,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,964.838078848638
Nigeria,NGA,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,3.20532221101705
Nigeria,NGA,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,5.61853478957102
Nigeria,NGA,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,14.2714627424429
Nigeria,NGA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,15.7184079016707
Nigeria,NGA,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,16.1431322327223
Nigeria,NGA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,15.4901040894639
Nigeria,NGA,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,..
Nigeria,NGA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,6072.47729487526
North Macedonia,MKD,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,11.7267835057948
North Macedonia,MKD,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,11.4810527489357
North Macedonia,MKD,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,14.1811311843193
North Macedonia,MKD,Gross savings (% of GDP),NY.GNS.ICTR.ZS,28.4747618665045
North Macedonia,MKD,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,29.4019130971609
North Macedonia,MKD,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,30.4035752494839
North Macedonia,MKD,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,2.46456241873213
North Macedonia,MKD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,13831.2279870305
Northern Mariana Islands,MNP,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..
Northern Mariana Islands,MNP,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,..
Northern Mariana Islands,MNP,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,..
Northern Mariana Islands,MNP,Gross savings (% of GDP),NY.GNS.ICTR.ZS,..
Northern Mariana Islands,MNP,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,..
Northern Mariana Islands,MNP,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
Northern Mariana Islands,MNP,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,..
Northern Mariana Islands,MNP,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..
Norway,NOR,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,19.2368840673339
Norway,NOR,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,17.1417653804218
Norway,NOR,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,33.2317316197647
Norway,NOR,Gross savings (% of GDP),NY.GNS.ICTR.ZS,35.8326409145343
Norway,NOR,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,34.3293482365438
Norway,NOR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,27.4872652328643
Norway,NOR,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,2.82938754834197
Norway,NOR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,60385.1167632081
Oman,OMN,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,-13.3613894770573
Oman,OMN,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,3.2346569688522
Oman,OMN,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,33.6241476511587
Oman,OMN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,15.6395055905027
Oman,OMN,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,15.9648130475946
Oman,OMN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,30.1660735916197
Oman,OMN,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,..
Oman,OMN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,41911.0864825262
Pakistan,PAK,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,16.4512750754919
Pakistan,PAK,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,17.3473355648588
Pakistan,PAK,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,9.26118166631897
Pakistan,PAK,Gross savings (% of GDP),NY.GNS.ICTR.ZS,23.5845233776842
Pakistan,PAK,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,22.2279794854558
Pakistan,PAK,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,15.7070308154637
Pakistan,PAK,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,..
Pakistan,PAK,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4762.29672085624
Palau,PLW,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..
Palau,PLW,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,2.3579209172731
Palau,PLW,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,5.32645600836911
Palau,PLW,Gross savings (% of GDP),NY.GNS.ICTR.ZS,20.1604680118619
Palau,PLW,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,18.6147111205901
Palau,PLW,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,25.2888561933607
Palau,PLW,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,4.80768760247396
Palau,PLW,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,17977.5310081878
Panama,PAN,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,25.8575170851197
Panama,PAN,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,23.70228232262
Panama,PAN,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,38.1892231155612
Panama,PAN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,28.1052616205444
Panama,PAN,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,31.1892544706489
Panama,PAN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,42.7557277733922
Panama,PAN,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,..
Panama,PAN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,22237.0930469172
Papua New Guinea,PNG,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..
Papua New Guinea,PNG,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,..
Papua New Guinea,PNG,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,..
Papua New Guinea,PNG,Gross savings (% of GDP),NY.GNS.ICTR.ZS,..
Papua New Guinea,PNG,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,..
Papua New Guinea,PNG,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
Papua New Guinea,PNG,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,3.17171334307558
Papua New Guinea,PNG,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4081.29824656452
Paraguay,PRY,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,12.9385856979853
Paraguay,PRY,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,10.4385456255051
Paraguay,PRY,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,23.6105504504277
Paraguay,PRY,Gross savings (% of GDP),NY.GNS.ICTR.ZS,21.7191326894083
Paraguay,PRY,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,22.5653984264868
Paraguay,PRY,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,22.1232720131087
Paraguay,PRY,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,2.29750174562607
Paraguay,PRY,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,11807.7725892954
Peru,PER,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,9.71953982883727
Peru,PER,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,11.3052909842257
Peru,PER,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,21.7169962409996
Peru,PER,Gross savings (% of GDP),NY.GNS.ICTR.ZS,20.0479164713224
Peru,PER,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,20.758722472985
Peru,PER,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,24.3051143583227
Peru,PER,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,1.71891004792615
Peru,PER,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,12944.8223378926
Philippines,PHL,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,28.7048146174456
Philippines,PHL,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,29.0473173383817
Philippines,PHL,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,15.3157885916217
Philippines,PHL,Gross savings (% of GDP),NY.GNS.ICTR.ZS,44.2220287860861
Philippines,PHL,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,36.5590688124215
Philippines,PHL,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,21.2143571549559
Philippines,PHL,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,2.59190009199401
Philippines,PHL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,7313.40980493888
Poland,POL,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,11.0605871434118
Poland,POL,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,8.63328189101953
Poland,POL,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,23.5522651044924
Poland,POL,Gross savings (% of GDP),NY.GNS.ICTR.ZS,19.7256330594048
Poland,POL,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,20.4681587440105
Poland,POL,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,20.4602088848845
Poland,POL,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,2.25468357861735
Poland,POL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,26856.0352192633
Portugal,PRT,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,1.24271758115489
Portugal,PRT,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,-2.76598721850515
Portugal,PRT,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,16.5946590477551
Portugal,PRT,Gross savings (% of GDP),NY.GNS.ICTR.ZS,15.6454937228441
Portugal,PRT,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,16.0767403407499
Portugal,PRT,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,15.8553219800671
Portugal,PRT,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,1.27661130686186
Portugal,PRT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,29668.8592004843
Puerto Rico,PRI,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..
Puerto Rico,PRI,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,..
Puerto Rico,PRI,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,31.5690855183288
Puerto Rico,PRI,Gross savings (% of GDP),NY.GNS.ICTR.ZS,..
Puerto Rico,PRI,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,..
Puerto Rico,PRI,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,8.59855575063724
Puerto Rico,PRI,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,..
Puerto Rico,PRI,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,37715.3618555166
Qatar,QAT,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,24.8400121345192
Qatar,QAT,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,32.161403471228
Qatar,QAT,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,57.4824241209513
Qatar,QAT,Gross savings (% of GDP),NY.GNS.ICTR.ZS,45.5688646636081
Qatar,QAT,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,46.5960295774725
Qatar,QAT,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,37.0672274188809
Qatar,QAT,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,..
Qatar,QAT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,123822.083277865
Romania,ROU,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,7.34346950910037
Romania,ROU,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,6.31004179956224
Romania,ROU,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,24.5067906018038
Romania,ROU,Gross savings (% of GDP),NY.GNS.ICTR.ZS,23.9141797780644
Romania,ROU,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,24.4850988368309
Romania,ROU,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,25.1282578792396
Romania,ROU,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,2.30751915763924
Romania,ROU,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,21631.7701541759
Russian Federation,RUS,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,9.62689894672226
Russian Federation,RUS,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,15.1778943332331
Russian Federation,RUS,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,29.9103587546351
Russian Federation,RUS,Gross savings (% of GDP),NY.GNS.ICTR.ZS,26.7225537174051
Russian Federation,RUS,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,27.4833838318618
Russian Federation,RUS,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,22.3882973522552
Russian Federation,RUS,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,3.45982336383783
Russian Federation,RUS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,24061.0993654187
Rwanda,RWA,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,-10.0097930499728
Rwanda,RWA,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,-7.20554196371488
Rwanda,RWA,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,2.37734741253032
Rwanda,RWA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,6.43650119943827
Rwanda,RWA,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,6.59615864804244
Rwanda,RWA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,26.4487963546636
Rwanda,RWA,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,11.6296731857591
Rwanda,RWA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1890.2036749325
Samoa,WSM,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..
Samoa,WSM,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,..
Samoa,WSM,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,..
Samoa,WSM,Gross savings (% of GDP),NY.GNS.ICTR.ZS,..
Samoa,WSM,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,..
Samoa,WSM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
Samoa,WSM,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,..
Samoa,WSM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,5831.5256564888
San Marino,SMR,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..
San Marino,SMR,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,..
San Marino,SMR,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,..
San Marino,SMR,Gross savings (% of GDP),NY.GNS.ICTR.ZS,..
San Marino,SMR,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,..
San Marino,SMR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
San Marino,SMR,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,..
San Marino,SMR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,59697.4434166725
Sao Tome and Principe,STP,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..
Sao Tome and Principe,STP,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,..
Sao Tome and Principe,STP,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,..
Sao Tome and Principe,STP,Gross savings (% of GDP),NY.GNS.ICTR.ZS,..
Sao Tome and Principe,STP,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,..
Sao Tome and Principe,STP,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
Sao Tome and Principe,STP,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,..
Sao Tome and Principe,STP,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3086.02509795214
Saudi Arabia,SAU,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,9.14942295235708
Saudi Arabia,SAU,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,12.7935819612964
Saudi Arabia,SAU,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,29.6948288556491
Saudi Arabia,SAU,Gross savings (% of GDP),NY.GNS.ICTR.ZS,25.5028400124203
Saudi Arabia,SAU,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,24.8466121787165
Saudi Arabia,SAU,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,35.1274823745899
Saudi Arabia,SAU,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,8.57191602728407
Saudi Arabia,SAU,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,53897.9439752699
Senegal,SEN,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..
Senegal,SEN,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,..
Senegal,SEN,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,13.0777355905107
Senegal,SEN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,20.540593861439
Senegal,SEN,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,21.0033237436441
Senegal,SEN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,25.8328813269006
Senegal,SEN,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,6.90342782166205
